2.0	0.5429017074536707	0.5448787793054315	0.4868027888446215	0.004786371359811342
2.0	0.5429017074536707	0.5448787793054315	0.4868027888446215	0.004786371359811342
3.0	0.5595621315646809	0.5665493494239859	0.4614043824701195	0.00727485887690576
3.0	0.5595621315646809	0.5665493494239859	0.4614043824701195	0.00727485887690576
5.0	0.5746521068433149	0.5864913763888855	0.448207171314741	0.029368730839922853
7.0	0.588855473232204	0.5982235485548106	0.5049800796812749	0.003620714405755063
14.0	0.6743727693545076	0.6908441621497798	0.5425796812749004	0.004786371359811342
15.0	0.6778934239147599	0.6951496502272844	0.5445717131474104	0.004786371359811342
15.0	0.6778934239147599	0.6951496502272844	0.5445717131474104	0.004786371359811342
16.0	0.6857147489433655	0.7063784363629733	0.5405876494023905	0.01461688654448233
21.0	0.6749646679081625	0.7197991520262959	0.5515438247011952	0.008364319884253712
22.0	0.6854509583708205	0.7326352782495821	0.5597609561752988	0.005503163953514464
28.0	0.7022954949218156	0.7680715795218067	0.5473107569721115	0.009616935298665082
34.0	0.7269880665488467	0.7844226023032902	0.5841633466135459	0.025543424356173038
37.0	0.7222068273580449	0.7943713957523834	0.5911354581673307	0.022216367857224296
40.0	0.7231592377097	0.7946724037686309	0.5893924302788844	0.025543424356173038
47.0	0.7466879209027788	0.8147034485072832	0.5829183266932271	0.005503163953514464
53.0	0.7584699000696216	0.8333475621334143	0.5829183266932271	0.005503163953514464
56.0	0.7638788932397566	0.8400191751176322	0.5903884462151394	0.009616935298665082
58.0	0.7721741613077201	0.8541237378331349	0.5809262948207171	0.011057138633927589
64.0	0.7670143677718085	0.8637451270932942	0.5961155378486056	0.012713022493440806
71.0	0.7661575453952703	0.8744459923470466	0.6010956175298805	0.011057138633927589
78.0	0.7800305524249878	0.8812837369040993	0.5565239043824701	0.012713022493440806
83.0	0.7880531971070899	0.8963797738391696	0.5739541832669323	0.016805867555453595
91.0	0.791663761215404	0.9071276805639134	0.5786852589641435	0.019322663785610615
95.0	0.7927682400221591	0.9114505538525401	0.579183266932271	0.019322663785610615
96.0	0.7961768008267223	0.9132037108581906	0.5826693227091634	0.022216367857224296
104.0	0.7979070145867169	0.9211233400412114	0.5816733067729084	0.019322663785610615
105.0	0.8004877200889103	0.9243903403635526	0.5874003984063745	0.019322663785610615
110.0	0.8049469381350527	0.9292163678240337	0.5824203187250996	0.019322663785610615
119.0	0.8089300878959719	0.9369342807566647	0.5714641434262948	0.019322663785610615
129.0	0.799714556080897	0.9416144378713674	0.5662350597609562	0.022216367857224296
135.0	0.8130094723724983	0.9494306918901125	0.5709661354581673	0.019322663785610615
138.0	0.8218634682369512	0.9535859851534809	0.5692231075697212	0.019322663785610615
144.0	0.8102495217198081	0.959252627118525	0.5612549800796812	0.019322663785610615
149.0	0.8027933724600451	0.9582872403492366	0.5567729083665338	0.022216367857224296
159.0	0.8026468692758293	0.9618513111901903	0.5545318725099602	0.022216367857224296
159.0	0.8026468692758293	0.9618513111901903	0.5545318725099602	0.022216367857224296
161.0	0.7971368822915867	0.9662835066898061	0.5560258964143426	0.022216367857224296
166.0	0.7886473468802822	0.9698409165157234	0.5522908366533864	0.022216367857224296
166.0	0.7886473468802822	0.9698409165157234	0.5522908366533864	0.022216367857224296
170.0	0.7857033536838479	0.971069080288642	0.5405876494023905	0.022216367857224296
178.0	0.7676935423586155	0.9690718651615129	0.5520418326693227	0.025543424356173038
176.0	0.7676935423586155	0.9690718651615129	0.5520418326693227	0.025543424356173038
181.0	0.7491863678857674	0.9554234115006395	0.5704681274900398	0.033766903729154515
183.0	0.7481564459254091	0.9561723172400445	0.5699701195219123	0.033766903729154515
184.0	0.7489980196256011	0.9546976447281738	0.5667330677290837	0.033766903729154515
187.0	0.7500755336974824	0.9548320002213174	0.5712151394422311	0.033766903729154515
188.0	0.7444714880999627	0.9557813519435682	0.5689741035856574	0.033766903729154515
191.0	0.7404745544231639	0.9562018053769613	0.5699701195219123	0.033766903729154515
195.0	0.7421267304281466	0.9568684893317096	0.5684760956175299	0.033766903729154515
201.0	0.741794699066575	0.9583967978957286	0.5689741035856574	0.033766903729154515
201.0	0.741794699066575	0.9583967978957286	0.5689741035856574	0.033766903729154515
201.0	0.741794699066575	0.9583967978957286	0.5689741035856574	0.033766903729154515
204.0	0.7675270379955463	0.9794427310715615	0.5311254980079682	0.022216367857224296
206.0	0.7712016196244683	0.9797619193263065	0.5311254980079682	0.022216367857224296
205.0	0.7712016196244683	0.9797619193263065	0.5311254980079682	0.022216367857224296
210.0	0.7996571967948716	0.9805364935526143	0.5191733067729084	0.016805867555453595
216.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
215.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
216.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
216.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
216.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
215.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
215.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
214.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
214.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
210.0	0.7996571967948716	0.9805364935526143	0.5191733067729084	0.016805867555453595
215.0	0.7968672008937986	0.9804806051035942	0.514691235059761	0.016805867555453595
