ENSG00000204983.11	-13.361747732561495
ENSG00000164326.4	-15.287658925925712
ENSG00000275896.3	-16.08688845601204
ENSG00000251546.1	-16.102851741850856
ENSG00000280411.1	-17.527271769476002
ENSG00000168515.3	-17.929667968257135
ENSG00000160180.15	-17.94172987151027
ENSG00000163286.6	-18.132157566626695
ENSG00000242371.1	-18.150610335458687
ENSG00000164816.7	-18.49871112593324
ENSG00000149021.5	-18.664781413403876
ENSG00000211965.3	-19.127688385417763
ENSG00000124939.5	-19.501215898790715
ENSG00000181788.3	-20.00454481417006
ENSG00000105655.17	-20.699585493778716
ENSG00000198258.9	-20.855788501705945
ENSG00000211966.2	-20.966036907305515
ENSG00000134884.12	-21.111330715457466
ENSG00000211653.2	-21.148814093230836
ENSG00000124935.3	-21.234106675639175
ENSG00000187514.13	-21.28410926196589
ENSG00000115524.14	-21.330404491789555
ENSG00000106538.8	-21.362937692378896
ENSG00000213639.8	-21.44275732059116
ENSG00000110057.6	-21.484956277830833
ENSG00000240409.1	-21.530240789367408
ENSG00000243147.6	-21.56827315554073
ENSG00000100941.7	-21.640565015853305
ENSG00000143839.13	-21.6797649293756
ENSG00000263961.5	-21.776874529657956
ENSG00000170604.4	-21.78788016528181
ENSG00000131096.9	-21.967310067017838
ENSG00000251562.6	-22.030161537058156
ENSG00000005884.16	-22.037146957167714
ENSG00000145592.12	-22.110538348911934
ENSG00000143324.12	-22.116707989660505
ENSG00000243063.1	-22.119745391859354
ENSG00000171517.5	-22.13201875690779
ENSG00000179218.12	-22.14363898397697
ENSG00000250722.4	-22.18128111909121
ENSG00000277394.1	-22.20079215675071
ENSG00000163931.14	-22.213069619120574
ENSG00000171234.12	-22.23492585611325
ENSG00000176973.7	-22.24384364814026
ENSG00000197353.3	-22.249557364567856
ENSG00000211946.3	-22.249595719222626
ENSG00000103145.9	-22.297913793639985
ENSG00000123095.5	-22.34085317277059
ENSG00000134258.15	-22.399310761567197
ENSG00000131435.11	-22.411096686746973
ENSG00000114850.5	-22.440710184686726
ENSG00000136830.10	-22.449972204690614
ENSG00000155792.8	-22.452566132250066
ENSG00000099994.10	-22.45681011602487
ENSG00000002726.18	-22.460142837958582
ENSG00000100644.15	-22.466197249485624
ENSG00000254709.5	-22.46723504442727
ENSG00000168906.11	-22.481185764876308
ENSG00000187699.9	-22.48525066626557
ENSG00000142949.15	-22.49678215430081
ENSG00000122140.9	-22.49772770328772
ENSG00000187908.14	-22.498903600920055
ENSG00000228474.4	-22.50541446089855
ENSG00000118785.12	-22.531745053802684
ENSG00000168140.4	-22.534647610154153
ENSG00000265936.1	-22.539931066763124
ENSG00000142273.9	-22.55535985152581
ENSG00000268785.1	-22.5765794613422
ENSG00000134248.12	-22.597064639080266
ENSG00000242071.3	-22.611427717138316
ENSG00000116752.5	-22.61159501300887
ENSG00000175602.3	-22.62411246358188
ENSG00000166292.10	-22.626849415802088
ENSG00000176101.10	-22.62824312074298
ENSG00000164379.5	-22.632733578572136
ENSG00000102882.10	-22.634599072274113
ENSG00000196498.12	-22.635806007786524
ENSG00000130193.7	-22.63619346989058
ENSG00000220472.1	-22.654133347459783
ENSG00000198856.11	-22.690012987149906
ENSG00000232216.1	-22.69561548814154
ENSG00000242534.2	-22.69644117777805
ENSG00000130332.13	-22.69839640027335
ENSG00000166197.15	-22.707602023451763
ENSG00000159069.12	-22.735560500257193
ENSG00000182809.9	-22.76684158945563
ENSG00000244363.3	-22.772470716523255
ENSG00000166145.13	-22.79181535145778
ENSG00000182580.2	-22.802806786136642
ENSG00000243238.1	-22.806389417751838
ENSG00000163932.12	-22.814350716261934
ENSG00000167757.12	-22.815468644487062
